days,regc2018_name,mobility
2020-03-22,Auckland Region,-5.72308624825428
2020-03-22,Bay of Plenty Region,-4.017896982329177
2020-03-22,Canterbury Region,-5.858713697658367
2020-03-22,Gisborne Region,22.6381330812785
2020-03-22,Hawke's Bay Region,4.037147564783558
2020-03-22,Manawatu-Wanganui Region,-1.840769050352048
2020-03-22,Marlborough Region,11.540962570554115
2020-03-22,Nelson Region,-28.244003553449804
2020-03-22,Northland Region,40.917500541015045
2020-03-22,Otago Region,-18.757320867320708
2020-03-22,Southland Region,-19.497309975866965
2020-03-22,Taranaki Region,-13.347272434844019
2020-03-22,Tasman Region,-13.419210214259028
2020-03-22,Waikato Region,-3.226261425473029
2020-03-22,Wellington Region,3.0705049767797967
2020-03-22,West Coast Region,3.4785431721716455
2020-03-23,Auckland Region,26.881299019040917
2020-03-23,Bay of Plenty Region,5.558999917887751
2020-03-23,Canterbury Region,-0.8657421910413479
2020-03-23,Gisborne Region,33.07351104603592
2020-03-23,Hawke's Bay Region,16.49595470186786
2020-03-23,Manawatu-Wanganui Region,18.358203136324235
2020-03-23,Marlborough Region,4.437965662455462
2020-03-23,Nelson Region,-13.422630723533038
2020-03-23,Northland Region,54.29368139241085
2020-03-23,Otago Region,-30.152841833210793
2020-03-23,Southland Region,-3.6543409469543895
2020-03-23,Taranaki Region,4.353615590441062
2020-03-23,Tasman Region,-4.631773441153331
2020-03-23,Waikato Region,-1.1214352177941689
2020-03-23,Wellington Region,-9.467468828554493
2020-03-23,West Coast Region,19.90182355084274
2020-03-24,Auckland Region,-14.757573129522909
2020-03-24,Bay of Plenty Region,-18.153101760249207
2020-03-24,Canterbury Region,-15.549710975373332
2020-03-24,Gisborne Region,14.108236457566095
2020-03-24,Hawke's Bay Region,-6.1233614783417964
2020-03-24,Manawatu-Wanganui Region,-4.8924379521386365
2020-03-24,Marlborough Region,-11.668464215217435
2020-03-24,Nelson Region,-32.18276285128492
2020-03-24,Northland Region,37.2717147251737
2020-03-24,Otago Region,-17.086319972416334
2020-03-24,Southland Region,-14.113743344393853
2020-03-24,Taranaki Region,-20.90318423242584
2020-03-24,Tasman Region,-14.97197439930944
2020-03-24,Waikato Region,-18.612243080143408
2020-03-24,Wellington Region,-36.660665846146316
2020-03-24,West Coast Region,19.608047140276376
2020-03-25,Auckland Region,-29.364159694356083
2020-03-25,Bay of Plenty Region,-30.30116418873347
2020-03-25,Canterbury Region,-31.37377876092671
2020-03-25,Gisborne Region,6.82862879806177
2020-03-25,Hawke's Bay Region,-20.769616159775907
2020-03-25,Manawatu-Wanganui Region,-16.695144459612145
2020-03-25,Marlborough Region,-13.44880902334927
2020-03-25,Nelson Region,-34.05500166239912
2020-03-25,Northland Region,27.400823268647933
2020-03-25,Otago Region,-31.69437053693634
2020-03-25,Southland Region,-27.602133023940745
2020-03-25,Taranaki Region,-29.71341081208833
2020-03-25,Tasman Region,-28.94489219817535
2020-03-25,Waikato Region,-31.209441147627743
2020-03-25,Wellington Region,-47.87116230732934
2020-03-25,West Coast Region,0.13900150584964788
2020-03-26,Auckland Region,-17.663752861561328
2020-03-26,Bay of Plenty Region,-37.697485753403264
2020-03-26,Canterbury Region,-35.25132856144172
2020-03-26,Gisborne Region,-27.783783783783782
2020-03-26,Hawke's Bay Region,-45.067118599048115
2020-03-26,Manawatu-Wanganui Region,-46.11816060627356
2020-03-26,Marlborough Region,-9.183326725944383
2020-03-26,Nelson Region,-38.699793883349116
2020-03-26,Northland Region,-15.022293766207884
2020-03-26,Otago Region,-27.49380309939639
2020-03-26,Southland Region,-45.765072204378846
2020-03-26,Taranaki Region,-58.004595824146065
2020-03-26,Tasman Region,-15.544122685279277
2020-03-26,Waikato Region,-34.84733942788786
2020-03-26,Wellington Region,-57.30356210737373
2020-03-26,West Coast Region,-6.27631298139417
2020-03-27,Auckland Region,-52.06369741148612
2020-03-27,Bay of Plenty Region,-51.09753383641183
2020-03-27,Canterbury Region,-56.4724132254429
2020-03-27,Gisborne Region,-28.642945207443294
2020-03-27,Hawke's Bay Region,-43.37098925819361
2020-03-27,Manawatu-Wanganui Region,-46.9488763089878
2020-03-27,Marlborough Region,-30.427920657125433
2020-03-27,Nelson Region,-55.8892043706432
2020-03-27,Northland Region,-15.486047224777677
2020-03-27,Otago Region,-54.27883577461288
2020-03-27,Southland Region,-54.06647572104176
2020-03-27,Taranaki Region,-60.947465796776854
2020-03-27,Tasman Region,-43.902382711488734
2020-03-27,Waikato Region,-51.02580492718658
2020-03-27,Wellington Region,-62.36188352091764
2020-03-27,West Coast Region,-29.09182215011396
2020-03-28,Auckland Region,-37.29202232486292
2020-03-28,Bay of Plenty Region,-43.51673184790495
2020-03-28,Canterbury Region,-46.28282696486189
2020-03-28,Gisborne Region,-22.082323735339155
2020-03-28,Hawke's Bay Region,-38.465939122594285
2020-03-28,Manawatu-Wanganui Region,-36.23892193759863
2020-03-28,Marlborough Region,-29.89159891598916
2020-03-28,Nelson Region,-54.86666791014617
2020-03-28,Northland Region,-3.854113788121359
2020-03-28,Otago Region,-48.153730583759426
2020-03-28,Southland Region,-47.64448861397167
2020-03-28,Taranaki Region,-54.44077375868249
2020-03-28,Tasman Region,-29.12064036592339
2020-03-28,Waikato Region,-41.67141550722264
2020-03-28,Wellington Region,-45.442998427648796
2020-03-28,West Coast Region,-26.252225376509642
2020-03-29,Auckland Region,-32.59166827226221
2020-03-29,Bay of Plenty Region,-42.00008557300294
2020-03-29,Canterbury Region,-45.82632345973379
2020-03-29,Gisborne Region,-12.674014187260834
2020-03-29,Hawke's Bay Region,-34.22484416227863
2020-03-29,Manawatu-Wanganui Region,-34.269742329611205
2020-03-29,Marlborough Region,-27.683223943747453
2020-03-29,Nelson Region,-42.371927746520576
2020-03-29,Northland Region,19.996220514680566
2020-03-29,Otago Region,-44.30628653808441
2020-03-29,Southland Region,-45.37876819860623
2020-03-29,Taranaki Region,-48.273812437501306
2020-03-29,Tasman Region,-32.129107714299636
2020-03-29,Waikato Region,-43.70269519550853
2020-03-29,Wellington Region,-40.1186412782918
2020-03-29,West Coast Region,-28.78425336972598
2020-03-30,Auckland Region,-57.27750139766048
2020-03-30,Bay of Plenty Region,-52.788916502379365
2020-03-30,Canterbury Region,-58.67033249466896
2020-03-30,Gisborne Region,-28.956547952284566
2020-03-30,Hawke's Bay Region,-46.685502526153456
2020-03-30,Manawatu-Wanganui Region,-45.31475703833585
2020-03-30,Marlborough Region,-30.326902797593196
2020-03-30,Nelson Region,-57.31659474303649
2020-03-30,Northland Region,-21.253379240824508
2020-03-30,Otago Region,-51.82288765605389
2020-03-30,Southland Region,-51.53241785865676
2020-03-30,Taranaki Region,-58.98799479090334
2020-03-30,Tasman Region,-45.643669377373776
2020-03-30,Waikato Region,-49.49934092247359
2020-03-30,Wellington Region,-65.77954704356131
2020-03-30,West Coast Region,-30.252535905351767
2020-03-31,Auckland Region,-53.40582681062155
2020-03-31,Bay of Plenty Region,-52.17985999157943
2020-03-31,Canterbury Region,-56.931879497347424
2020-03-31,Gisborne Region,-34.59250369561522
2020-03-31,Hawke's Bay Region,-46.14183514425718
2020-03-31,Manawatu-Wanganui Region,-45.87408321949679
2020-03-31,Marlborough Region,-32.699782259213286
2020-03-31,Nelson Region,-58.5415860416478
2020-03-31,Northland Region,-12.174212824638014
2020-03-31,Otago Region,-53.176625567116474
2020-03-31,Southland Region,-51.27999845667104
2020-03-31,Taranaki Region,-56.51246592699333
2020-03-31,Tasman Region,-48.02003532304687
2020-03-31,Waikato Region,-48.343217959090765
2020-03-31,Wellington Region,-64.97464959494461
2020-03-31,West Coast Region,-33.27815978889026
2020-04-01,Auckland Region,-52.01142913962118
2020-04-01,Bay of Plenty Region,-50.20673880531362
2020-04-01,Canterbury Region,-56.299577386645836
2020-04-01,Gisborne Region,-24.149947727385868
2020-04-01,Hawke's Bay Region,-45.3047607118864
2020-04-01,Manawatu-Wanganui Region,-44.13198971322811
2020-04-01,Marlborough Region,-31.603810555266588
2020-04-01,Nelson Region,-56.37346551925144
2020-04-01,Northland Region,-12.096470197976512
2020-04-01,Otago Region,-51.95752020603383
2020-04-01,Southland Region,-51.34801460690035
2020-04-01,Taranaki Region,-59.005723563200675
2020-04-01,Tasman Region,-45.11312032074623
2020-04-01,Waikato Region,-47.34833753505887
2020-04-01,Wellington Region,-62.81051413044142
2020-04-01,West Coast Region,-30.680721263369243
2020-04-02,Auckland Region,-50.919324702328915
2020-04-02,Bay of Plenty Region,-51.56937747326323
2020-04-02,Canterbury Region,-53.808625286901226
2020-04-02,Gisborne Region,-23.315315315315317
2020-04-02,Hawke's Bay Region,-41.47899106288318
2020-04-02,Manawatu-Wanganui Region,-42.8558042993603
2020-04-02,Marlborough Region,-30.166506201506483
2020-04-02,Nelson Region,-53.78530443986408
2020-04-02,Northland Region,-8.411830082198279
2020-04-02,Otago Region,-48.72220855645329
2020-04-02,Southland Region,-50.08703753646996
2020-04-02,Taranaki Region,-58.57210128598192
2020-04-02,Tasman Region,-46.7055332640393
2020-04-02,Waikato Region,-47.66597591462446
2020-04-02,Wellington Region,-62.81513335223158
2020-04-02,West Coast Region,-21.5101953708554
2020-04-03,Auckland Region,-46.953451271189856
2020-04-03,Bay of Plenty Region,-47.617795221428715
2020-04-03,Canterbury Region,-51.33128189542732
2020-04-03,Gisborne Region,-16.625856581701402
2020-04-03,Hawke's Bay Region,-42.884870212447076
2020-04-03,Manawatu-Wanganui Region,-41.353681962410285
2020-04-03,Marlborough Region,-27.779332113777393
2020-04-03,Nelson Region,-48.23266730544396
2020-04-03,Northland Region,-9.097971434677968
2020-04-03,Otago Region,-48.471353711545525
2020-04-03,Southland Region,-47.76527009924732
2020-04-03,Taranaki Region,-58.21526526770209
2020-04-03,Tasman Region,-44.32258958256373
2020-04-03,Waikato Region,-47.25179390879357
2020-04-03,Wellington Region,-59.59142820858298
2020-04-03,West Coast Region,-23.76868698574574
2020-04-04,Auckland Region,-31.213431696769273
2020-04-04,Bay of Plenty Region,-40.28694720432016
2020-04-04,Canterbury Region,-42.13161313970033
2020-04-04,Gisborne Region,-14.313745893475646
2020-04-04,Hawke's Bay Region,-36.374923566416896
2020-04-04,Manawatu-Wanganui Region,-32.9636003970606
2020-04-04,Marlborough Region,-26.588753387533874
2020-04-04,Nelson Region,-44.16528329571807
2020-04-04,Northland Region,-3.2195712444843565
2020-04-04,Otago Region,-43.26459398550901
2020-04-04,Southland Region,-44.16956529189014
2020-04-04,Taranaki Region,-49.42715104276751
2020-04-04,Tasman Region,-33.40194396798171
2020-04-04,Waikato Region,-38.63749627302413
2020-04-04,Wellington Region,-39.161020030832425
2020-04-04,West Coast Region,-25.06375402973584
2020-04-05,Auckland Region,-26.767644487911085
2020-04-05,Bay of Plenty Region,-36.71118500272
2020-04-05,Canterbury Region,-38.31677462532281
2020-04-05,Gisborne Region,-1.3168641198116984
2020-04-05,Hawke's Bay Region,-30.510087683923075
2020-04-05,Manawatu-Wanganui Region,-27.848563311675704
2020-04-05,Marlborough Region,-23.670634748606258
2020-04-05,Nelson Region,-30.938702990820254
2020-04-05,Northland Region,26.082411067796052
2020-04-05,Otago Region,-39.41422461083462
2020-04-05,Southland Region,-42.16805779881104
2020-04-05,Taranaki Region,-39.32854555498835
2020-04-05,Tasman Region,-32.04463865109404
2020-04-05,Waikato Region,-41.42386112266471
2020-04-05,Wellington Region,-33.77068887791684
2020-04-05,West Coast Region,-26.783459785732326
2020-04-06,Auckland Region,-53.29012114803243
2020-04-06,Bay of Plenty Region,-49.29470089668093
2020-04-06,Canterbury Region,-52.695858649597774
2020-04-06,Gisborne Region,-20.335041557211145
2020-04-06,Hawke's Bay Region,-43.41646430585446
2020-04-06,Manawatu-Wanganui Region,-42.289394737605
2020-04-06,Marlborough Region,-34.197630419949135
2020-04-06,Nelson Region,-53.30381662276523
2020-04-06,Northland Region,-19.381296188412726
2020-04-06,Otago Region,-48.55476089685033
2020-04-06,Southland Region,-51.05825060872823
2020-04-06,Taranaki Region,-54.45892811530361
2020-04-06,Tasman Region,-44.57611460246131
2020-04-06,Waikato Region,-48.504141199711995
2020-04-06,Wellington Region,-64.10914726362698
2020-04-06,West Coast Region,-25.765565377461602
2020-04-07,Auckland Region,-49.30274434125887
2020-04-07,Bay of Plenty Region,-50.17193825202533
2020-04-07,Canterbury Region,-51.59886346789939
2020-04-07,Gisborne Region,-26.239125620013493
2020-04-07,Hawke's Bay Region,-42.241761137462014
2020-04-07,Manawatu-Wanganui Region,-41.11324782762614
2020-04-07,Marlborough Region,-23.532284650292016
2020-04-07,Nelson Region,-56.29410360074765
2020-04-07,Northland Region,-8.491770238495128
2020-04-07,Otago Region,-48.45137513521185
2020-04-07,Southland Region,-52.379138050775524
2020-04-07,Taranaki Region,-57.60201146869237
2020-04-07,Tasman Region,-43.62566656633861
2020-04-07,Waikato Region,-44.6976591127837
2020-04-07,Wellington Region,-63.20107035043567
2020-04-07,West Coast Region,-28.31537828558457
2020-04-08,Auckland Region,-47.794818547828086
2020-04-08,Bay of Plenty Region,-49.17451101140729
